Unnamed Column,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
229,1 Block MAIN ST,16JC0460,MONA,,,04/03/2016 05:38:26 AM,Thursday,16,03/31/2016 04:03:17 PM,Description: Citizen Assist,755572189,CITIZEN ASSIST,39.817,"{'type': 'Point', 'coordinates': [-111.855, 39.817]}",-111.855,Community Policing,UT,04/13/2016 08:01:14 AM,
230,300 Block E 200 SOUTH ST,16JC0481,LEVAN,,,04/14/2016 05:40:10 AM,Sunday,11,04/03/2016 11:04:35 AM,Description: Citizen Assist,756520586,CITIZEN ASSIST,39.5545,"{'type': 'Point', 'coordinates': [-111.857, 39.5545]}",-111.857,Community Policing,UT,04/16/2016 08:00:47 AM,
231,LEADVILLE RW,16JC1120,EUREKA,,,07/29/2016 08:01:01 AM,Tuesday,22,07/26/2016 10:07:01 PM,Description: Criminal Mischief,766366591,CRIMINAL MISCHIEF,39.9581,"{'type': 'Point', 'coordinates': [-112.107, 39.9581]}",-112.107,Other,UT,08/08/2016 10:10:25 AM,
232,300 Block S 200 EAST ST,16JC0421,MONA,,,03/31/2016 05:37:45 AM,Friday,17,03/25/2016 05:03:04 PM,Description: Citizen Assist,755169008,CITIZEN ASSIST,39.8104,"{'type': 'Point', 'coordinates': [-111.851, 39.8104]}",-111.851,Community Policing,UT,04/07/2016 08:00:15 AM,
233,1 Block CENTER ST,16JC0423,MONA,,,03/29/2016 05:37:36 AM,Saturday,9,03/26/2016 09:03:30 AM,Description: Animal Problem,754589058,ANIMAL PROBLEM,39.8162,"{'type': 'Point', 'coordinates': [-111.856, 39.8162]}",-111.856,Community Policing,UT,04/08/2016 08:00:14 AM,
234,400 Block MAIN ST,16JC0424,EUREKA,,,03/29/2016 05:37:36 AM,Saturday,11,03/26/2016 11:03:49 AM,Description: Citizen Assist,754589059,CITIZEN ASSIST,39.957,"{'type': 'Point', 'coordinates': [-112.107, 39.957]}",-112.107,Community Policing,UT,04/08/2016 08:00:14 AM,
235,2000 Block KNIGHT DR,16JC1264,JUAB CO EUR GR,,,08/30/2016 08:05:48 AM,Thursday,8,08/25/2016 08:08:07 AM,Description: Animal Problem,770458136,ANIMAL PROBLEM,39.9351,"{'type': 'Point', 'coordinates': [-112.176, 39.9351]}",-112.176,Community Policing,UT,11/14/2016 04:33:56 PM,
236,1 Block N 200 EAST ST,16JC1265,MONA,,,08/30/2016 08:05:48 AM,Thursday,9,08/25/2016 09:08:15 AM,Description: Animal Problem,770458135,ANIMAL PROBLEM,39.8171,"{'type': 'Point', 'coordinates': [-111.851, 39.8171]}",-111.851,Community Policing,UT,11/14/2016 04:33:41 PM,
237,100 Block W 100 NORTH ST,16JC1283,MONA,,,08/30/2016 08:05:48 AM,Saturday,21,08/27/2016 09:08:35 PM,Description: Citizen Assist,770458133,CITIZEN ASSIST,39.8176,"{'type': 'Point', 'coordinates': [-111.859, 39.8176]}",-111.859,Community Policing,UT,11/14/2016 04:33:41 PM,
238,1 Block E 300 SOUTH ST,16JC1286,MONA,,,08/31/2016 08:05:56 AM,Sunday,13,08/28/2016 01:08:33 PM,Description: Citizen Assist,770537681,CITIZEN ASSIST,39.8118,"{'type': 'Point', 'coordinates': [-111.854, 39.8118]}",-111.854,Community Policing,UT,11/14/2016 04:33:41 PM,
239,200 Block S 200 WEST ST,16JC1285,MONA,,,08/31/2016 08:05:56 AM,Sunday,13,08/28/2016 01:08:33 PM,Description: Citizen Assist,770537682,CITIZEN ASSIST,39.8129,"{'type': 'Point', 'coordinates': [-111.859, 39.8129]}",-111.859,Community Policing,UT,11/14/2016 04:33:41 PM,
240,400 Block SHEEP LANE RD,16JC1290,NEPHI,,,08/31/2016 08:05:56 AM,Sunday,21,08/28/2016 09:08:54 PM,Description: Criminal Mischief,770537680,CRIMINAL MISCHIEF,39.6753,"{'type': 'Point', 'coordinates': [-111.843, 39.6753]}",-111.843,Other,UT,11/14/2016 04:33:56 PM,
241,200 Block W 100 NORTH ST,18JC0771,LEVAN,,,06/09/2018 07:30:27 PM,Tuesday,10,06/05/2018 10:06:50 AM,Description: Harrassment,856839046,HARRASSMENT,39.5588,"{'type': 'Point', 'coordinates': [-111.868, 39.5588]}",-111.868,Family Offense,UT,06/17/2018 09:47:08 PM,
242,SHEEP LANE RD,16JC0495,JUAB CO NEP GR,,,04/14/2016 05:40:10 AM,Tuesday,22,04/05/2016 10:04:57 PM,Description: Citizen Assist,756520591,CITIZEN ASSIST,39.6746,"{'type': 'Point', 'coordinates': [-111.894, 39.6746]}",-111.894,Community Policing,UT,04/18/2016 08:00:18 AM,
243,700 Block S 50 WEST ST,18JC0159,MONA,,,02/14/2018 07:32:59 AM,Sunday,17,02/11/2018 05:02:10 PM,Description: Harrassment,834173025,HARRASSMENT,39.8056,"{'type': 'Point', 'coordinates': [-111.855, 39.8056]}",-111.855,Family Offense,UT,02/25/2018 06:45:18 AM,
244,1 Block MAIN ST,16JC0498,LEVAN,,,04/09/2016 05:39:09 AM,Wednesday,17,04/06/2016 05:04:11 PM,Description: Traffic Accident-Injury,756094771,TRAFFIC ACCIDENT-INJURY,39.5587,"{'type': 'Point', 'coordinates': [-111.864, 39.5587]}",-111.864,Traffic,UT,04/19/2016 08:00:53 AM,
245,100 Block MAIN ST,16JC1154,LEVAN,,,08/06/2016 08:02:15 AM,Wednesday,5,08/03/2016 05:08:29 AM,Description: Animal Problem,767063286,ANIMAL PROBLEM,39.5602,"{'type': 'Point', 'coordinates': [-111.864, 39.5602]}",-111.864,Community Policing,UT,08/16/2016 10:08:52 AM,
246,13000 Block SR132,16JC1161,JUAB CO NEP GR,,,08/07/2016 08:05:04 AM,Thursday,14,08/04/2016 02:08:12 PM,Description: Traffic Accident-Non Reportabl,767131518,TRAFFIC ACCIDENT-NON REPORTABL,39.5929,"{'type': 'Point', 'coordinates': [-112.155, 39.5929]}",-112.155,Traffic,UT,08/17/2016 10:09:28 AM,
247,900 Block MAIN ST,18JC0335,MONA,,,03/25/2018 08:29:14 AM,Thursday,15,03/22/2018 03:03:12 PM,Description: Citizen Assist,839211512,CITIZEN ASSIST,39.8248,"{'type': 'Point', 'coordinates': [-111.855, 39.8248]}",-111.855,Community Policing,UT,04/05/2018 05:10:06 AM,
248,219900 Block I15 NB,16JC0499,JUAB CO NEP GR,,,04/10/2016 05:39:33 AM,Thursday,9,04/07/2016 09:04:16 AM,Description: Traffic Offense,756165061,TRAFFIC OFFENSE,39.6576,"{'type': 'Point', 'coordinates': [-111.883, 39.6576]}",-111.883,Traffic,UT,04/20/2016 08:00:15 AM,
249,200 Block S 100 EAST ST,18JC1035,MONA,,,07/27/2018 06:58:15 AM,Tuesday,14,07/24/2018 02:07:33 PM,Description: Citizen Dispute,864990929,CITIZEN DISPUTE,39.8122,"{'type': 'Point', 'coordinates': [-111.853, 39.8122]}",-111.853,Community Policing,UT,08/07/2018 05:49:00 AM,
250,1 Block S 100 EAST ST,17JC1630,LEVAN,,,12/26/2017 11:05:58 AM,Friday,0,12/22/2017 12:12:24 AM,Description: Citizen Assist,830232301,CITIZEN ASSIST,39.5567,"{'type': 'Point', 'coordinates': [-111.862, 39.5567]}",-111.862,Community Policing,UT,01/05/2018 10:04:21 PM,
251,100 Block W 100 SOUTH ST,18JC0706,MONA,,,05/29/2018 06:47:45 AM,Saturday,0,05/26/2018 12:05:26 AM,Description: Citizen Assist,855794272,CITIZEN ASSIST,39.8147,"{'type': 'Point', 'coordinates': [-111.859, 39.8147]}",-111.859,Community Policing,UT,06/03/2018 11:27:40 AM,
252,TOPAZ MOUNTAIN 1,16JC0502,JUAB CO WES GR,,,04/10/2016 05:39:33 AM,Thursday,18,04/07/2016 06:04:56 PM,Description: Citizen Assist,756165062,CITIZEN ASSIST,39.694,"{'type': 'Point', 'coordinates': [-113.072, 39.694]}",-113.072,Community Policing,UT,04/20/2016 08:00:15 AM,
253,1 Block JOBE ST,16JC0509,EUREKA,,,04/11/2016 05:39:43 AM,Friday,9,04/08/2016 09:04:28 AM,Description: Citizen Assist,756279988,CITIZEN ASSIST,39.9562,"{'type': 'Point', 'coordinates': [-112.118, 39.9562]}",-112.118,Community Policing,UT,04/21/2016 08:00:12 AM,
254,BURRASTON,16JC0518,JUAB CO MON GR,,,04/11/2016 05:39:43 AM,Friday,18,04/08/2016 06:04:33 PM,Description: Traffic Offense,756279990,TRAFFIC OFFENSE,39.7936,"{'type': 'Point', 'coordinates': [-111.86, 39.7936]}",-111.86,Traffic,UT,04/21/2016 08:00:15 AM,
255,CENTER ST,16JC0526,MONA,,,04/14/2016 05:40:10 AM,Monday,7,04/11/2016 07:04:58 AM,Description: Animal Problem,756520588,ANIMAL PROBLEM,39.8164,"{'type': 'Point', 'coordinates': [-111.844, 39.8164]}",-111.844,Community Policing,UT,04/24/2016 08:00:35 AM,
256,1 Block W 200 NORTH ST,16JC0531,MONA,,,04/14/2016 05:40:10 AM,Monday,13,04/11/2016 01:04:07 PM,Description: Citizen Assist,756520590,CITIZEN ASSIST,39.8191,"{'type': 'Point', 'coordinates': [-111.856, 39.8191]}",-111.856,Community Policing,UT,04/24/2016 08:00:36 AM,
257,300 Block N 500 EAST ST,16JC0533,NEPHI,,,04/14/2016 05:40:10 AM,Monday,20,04/11/2016 08:04:24 PM,Description: Domestic Violence Child Presen,756520593,DOMESTIC VIOLENCE CHILD PRESEN,39.714,"{'type': 'Point', 'coordinates': [-111.827, 39.714]}",-111.827,Family Offense,UT,04/24/2016 08:00:36 AM,
258,WEST RIDGE RD,16JC0575,JUAB CO MON GR,,,04/21/2016 05:41:02 AM,Monday,22,04/18/2016 10:04:23 PM,Description: Traffic Offense,757464767,TRAFFIC OFFENSE,39.9167,"{'type': 'Point', 'coordinates': [-111.816, 39.9167]}",-111.816,Traffic,UT,05/01/2016 08:00:29 AM,
259,500 Block S 400 WEST ST,16JC1126,JUAB CO NEP GR,,,08/01/2016 08:01:26 AM,Friday,10,07/29/2016 10:07:44 AM,Description: Animal Problem,766573817,ANIMAL PROBLEM,39.7013,"{'type': 'Point', 'coordinates': [-111.844, 39.7013]}",-111.844,Community Policing,UT,08/11/2016 10:09:12 AM,
260,203900 Block I15 NB,16JC0536,JUAB CO LEV GR,,,04/15/2016 05:40:19 AM,Tuesday,9,04/12/2016 09:04:52 AM,Description: Citizen Assist,756623297,CITIZEN ASSIST,39.4547,"{'type': 'Point', 'coordinates': [-112.011, 39.4547]}",-112.011,Community Policing,UT,04/25/2016 08:00:15 AM,
261,OASIS CAMPSITE,16JC0552,LITTLE SAHARA,,,04/20/2016 05:40:56 AM,Friday,21,04/15/2016 09:04:29 PM,Description: Citizen Assist,757323319,CITIZEN ASSIST,39.6893,"{'type': 'Point', 'coordinates': [-112.355, 39.6893]}",-112.355,Community Policing,UT,04/27/2016 08:00:10 AM,
262,238000 Block I15 NB,16JC0554,JUAB CO MON GR,,,04/19/2016 05:40:54 AM,Saturday,5,04/16/2016 05:04:59 AM,Description: Citizen Assist,757146821,CITIZEN ASSIST,39.8912,"{'type': 'Point', 'coordinates': [-111.828, 39.8912]}",-111.828,Community Policing,UT,04/27/2016 08:00:10 AM,
263,OLD HIGHWAY 91,16JC0557,JUAB COUNTY,,,04/19/2016 05:40:54 AM,Saturday,21,04/16/2016 09:04:00 PM,Description: Traffic Offense,757146820,TRAFFIC OFFENSE,39.4014,"{'type': 'Point', 'coordinates': [-112.06, 39.4014]}",-112.06,Traffic,UT,04/27/2016 08:00:11 AM,
264,900 Block MAIN ST,16JC0561,NEPHI,,,04/20/2016 05:40:56 AM,Sunday,9,04/17/2016 09:04:51 AM,Description: Citizen Assist,757323322,CITIZEN ASSIST,39.7228,"{'type': 'Point', 'coordinates': [-111.836, 39.7228]}",-111.836,Community Policing,UT,04/30/2016 08:00:40 AM,
265,GOSHEN RD,16JC0562,JUAB CO MON GR,,,04/20/2016 05:40:56 AM,Sunday,12,04/17/2016 12:04:11 PM,Description: Citizen Assist,757323323,CITIZEN ASSIST,39.8619,"{'type': 'Point', 'coordinates': [-111.888, 39.8619]}",-111.888,Community Policing,UT,04/30/2016 08:00:40 AM,
266,MILLS RD,16JC0564,JUAB CO NEP GR,,,04/20/2016 05:40:56 AM,Sunday,18,04/17/2016 06:04:29 PM,Description: Citizen Assist,757323321,CITIZEN ASSIST,39.4817,"{'type': 'Point', 'coordinates': [-112.01, 39.481700000000004]}",-112.01,Community Policing,UT,04/30/2016 08:00:40 AM,
267,PONY EXPRESS,16JC1323,JUAB CO WES GR,,,09/06/2016 09:21:47 AM,Saturday,19,09/03/2016 07:09:36 PM,Description: Citizen Assist,771138970,CITIZEN ASSIST,39.8271,"{'type': 'Point', 'coordinates': [-113.375, 39.8271]}",-113.375,Community Policing,UT,11/14/2016 04:33:45 PM,
268,LITTLE SAHARA HEADQUARTERS,18JC0710,LITTLE SAHARA,,,05/29/2018 06:47:45 AM,Saturday,8,05/26/2018 08:05:06 AM,Description: Animal Problem,855794274,ANIMAL PROBLEM,39.7267,"{'type': 'Point', 'coordinates': [-112.306, 39.7267]}",-112.306,Community Policing,UT,06/03/2018 11:27:41 AM,
269,206800 Block I15 NB,16JC0578,JUAB CO NEP GR,,,04/24/2016 05:41:38 AM,Tuesday,11,04/19/2016 11:04:36 AM,Description: Traffic Offense,757749603,TRAFFIC OFFENSE,39.4867,"{'type': 'Point', 'coordinates': [-111.975, 39.4867]}",-111.975,Traffic,UT,05/01/2016 08:00:29 AM,
270,1200 Block MAIN ST,16JC0595,NEPHI,,,04/26/2016 05:41:51 AM,Saturday,11,04/23/2016 11:04:34 AM,Description: Citizen Assist,757952966,CITIZEN ASSIST,39.7261,"{'type': 'Point', 'coordinates': [-111.836, 39.7261]}",-111.836,Community Policing,UT,05/06/2016 08:00:45 AM,
271,100 Block EAGLE ST,16JC1284,EUREKA,,,09/03/2016 08:06:22 AM,Sunday,10,08/28/2016 10:08:10 AM,Description: Animal Problem,770938016,ANIMAL PROBLEM,39.9525,"{'type': 'Point', 'coordinates': [-112.117, 39.9525]}",-112.117,Community Policing,UT,11/14/2016 04:33:41 PM,
272,NEPHI POLE CANYON,18JC0856,JUAB NEPHI,,,06/24/2018 06:11:32 AM,Thursday,22,06/21/2018 10:06:13 PM,Description: Animal Problem,861012737,ANIMAL PROBLEM,39.7584,"{'type': 'Point', 'coordinates': [-111.677, 39.7584]}",-111.677,Community Policing,UT,07/04/2018 03:02:17 AM,
273,300 Block PLATT LN,18JC0824,MONA,,,06/22/2018 08:43:08 PM,Thursday,15,06/14/2018 03:06:40 PM,Description: Citizen Assist,860922738,CITIZEN ASSIST,39.8139,"{'type': 'Point', 'coordinates': [-111.849, 39.8139]}",-111.849,Community Policing,UT,06/26/2018 03:18:22 AM,
274,100 Block E 340 NORTH ST,18JC0172,MONA,,,02/24/2018 07:59:43 AM,Wednesday,12,02/14/2018 12:02:05 PM,Description: Animal Problem,835062670,ANIMAL PROBLEM,39.8216,"{'type': 'Point', 'coordinates': [-111.853, 39.8216]}",-111.853,Community Policing,UT,02/28/2018 06:56:39 AM,
275,HARV PIERCE,18JC0182,JUAB LEVAN,,,02/20/2018 07:17:52 AM,Saturday,18,02/17/2018 06:02:08 PM,Description: Citizen Assist,834661766,CITIZEN ASSIST,39.4042,"{'type': 'Point', 'coordinates': [-111.873, 39.4042]}",-111.873,Community Policing,UT,03/03/2018 06:14:23 AM,
276,MAIN ST & E CENTER ST,18JC0647,MONA,,,05/19/2018 06:12:26 AM,Wednesday,16,05/16/2018 04:05:31 PM,Description: Animal Problem,854583096,ANIMAL PROBLEM,39.8162,"{'type': 'Point', 'coordinates': [-111.855, 39.8162]}",-111.855,Community Policing,UT,05/29/2018 03:16:31 PM,
277,200 Block CENTER ST,17JC1664,LEVAN,,,01/03/2018 11:05:41 AM,Sunday,19,12/31/2017 07:12:25 PM,Description: Traffic Offense,830764109,TRAFFIC OFFENSE,39.5575,"{'type': 'Point', 'coordinates': [-111.86, 39.5575]}",-111.86,Traffic,UT,01/14/2018 06:50:08 AM,
278,1200 Block W 1400 SOUTH ST,18JC1140,JUAB NEPHI,,,08/20/2018 06:37:09 PM,Monday,23,08/13/2018 11:08:36 PM,Description: Non-Criminal Civil Complaint,867729807,NON-CRIMINAL CIVIL COMPLAINT,39.6883,"{'type': 'Point', 'coordinates': [-111.859, 39.6883]}",-111.859,Other,UT,08/27/2018 02:58:26 AM,
279,233000 Block I15 SB,16JC1296,JUAB CO MON GR,,,09/02/2016 08:06:10 AM,Tuesday,15,08/30/2016 03:08:15 PM,Description: Traffic Offense,770857292,TRAFFIC OFFENSE,39.819,"{'type': 'Point', 'coordinates': [-111.834, 39.819]}",-111.834,Traffic,UT,11/14/2016 04:33:56 PM,
280,SHEEP LANE RD,16JC1297,NEPHI,,,09/02/2016 08:06:10 AM,Tuesday,19,08/30/2016 07:08:04 PM,Description: Traffic Offense,770857289,TRAFFIC OFFENSE,39.7099,"{'type': 'Point', 'coordinates': [-111.815, 39.7099]}",-111.815,Traffic,UT,11/14/2016 04:33:45 PM,
281,LITTLE SAHARA MAIN RD,18JC0711,LITTLE SAHARA,,,06/03/2018 05:00:22 PM,Saturday,12,05/26/2018 12:05:02 PM,Description: Traffic Accident-Non Reportabl,856284842,TRAFFIC ACCIDENT-NON REPORTABL,39.6708,"{'type': 'Point', 'coordinates': [-112.361, 39.6708]}",-112.361,Traffic,UT,06/03/2018 05:00:23 PM,
282,34000 Block SR28,16JC1535,JUAB CO NEP GR,,,11/08/2016 05:11:52 PM,Tuesday,10,10/18/2016 10:10:27 AM,Description: Citizen Assist,780676771,CITIZEN ASSIST,39.6166,"{'type': 'Point', 'coordinates': [-111.862, 39.6166]}",-111.862,Community Policing,UT,11/14/2016 04:33:57 PM,
283,GARDNER CANYON,16JC1548,JUAB CO NEP GR,,,11/08/2016 05:11:52 PM,Thursday,17,10/20/2016 05:10:55 PM,Description: Citizen Assist,780676786,CITIZEN ASSIST,39.7472,"{'type': 'Point', 'coordinates': [-111.828, 39.7472]}",-111.828,Community Policing,UT,11/14/2016 04:33:57 PM,
284,217000 Block I15 NB,16JC1550,JUAB CO NEP GR,,,11/08/2016 05:11:52 PM,Friday,9,10/21/2016 09:10:53 AM,Description: Citizen Assist,780676784,CITIZEN ASSIST,39.6215,"{'type': 'Point', 'coordinates': [-111.905, 39.6215]}",-111.905,Community Policing,UT,11/14/2016 04:33:57 PM,
285,200 Block N 200 WEST ST,18JC0623,NEPHI,,,05/17/2018 06:50:59 AM,Monday,12,05/14/2018 12:05:09 PM,Description: Animal Problem,854430587,ANIMAL PROBLEM,39.7118,"{'type': 'Point', 'coordinates': [-111.84, 39.7118]}",-111.84,Community Policing,UT,05/26/2018 03:54:32 AM,
286,BURRASTON PONDS,18JC1344,JUAB MONA,,,09/20/2018 07:01:05 AM,Monday,15,09/17/2018 03:09:44 PM,Description: Animal Problem,878469776,ANIMAL PROBLEM,39.7983,"{'type': 'Point', 'coordinates': [-111.866, 39.7983]}",-111.866,Community Policing,UT,09/27/2018 06:36:32 PM,
287,1900 Block COW LN,18JC0976,JUAB MONA,,,07/14/2018 06:26:45 AM,Wednesday,5,07/11/2018 05:07:58 AM,Description: Animal Problem,863761523,ANIMAL PROBLEM,39.8206,"{'type': 'Point', 'coordinates': [-111.89, 39.8206]}",-111.89,Community Policing,UT,07/25/2018 03:42:04 AM,
288,500 Block MAIN ST,18JC0746,EUREKA,,,06/12/2018 01:23:35 AM,Friday,6,06/01/2018 06:06:53 AM,Description: Animal Problem,857088314,ANIMAL PROBLEM,39.959,"{'type': 'Point', 'coordinates': [-112.104, 39.959]}",-112.104,Community Policing,UT,06/12/2018 01:23:35 AM,
289,300 Block CENTER ST,19JC0222,LEVAN,,,02/18/2019 07:23:09 AM,Friday,19,02/15/2019 07:02:11 PM,Description: Dead Body,907427355,DEAD BODY,39.5575,"{'type': 'Point', 'coordinates': [-111.858, 39.5575]}",-111.858,Death,UT,03/01/2019 06:35:34 AM,
290,100 Block MAIN ST,18JC0095,NEPHI,,,02/03/2018 05:03:48 AM,Saturday,10,01/27/2018 10:01:31 AM,Description: Traffic Accident-Injury,833266445,TRAFFIC ACCIDENT-INJURY,39.71,"{'type': 'Point', 'coordinates': [-111.836, 39.71]}",-111.836,Traffic,UT,02/10/2018 06:36:57 AM,
291,1000 Block SR 54 HWY,18JC0212,MONA,,,02/26/2018 07:35:10 AM,Friday,17,02/23/2018 05:02:13 PM,Description: Citizen Assist,835187925,CITIZEN ASSIST,39.8214,"{'type': 'Point', 'coordinates': [-111.834, 39.8214]}",-111.834,Community Policing,UT,03/09/2018 06:57:34 AM,
292,1 Block W 800 SOUTH ST,18JC0214,MONA,,,02/26/2018 07:35:10 AM,Friday,17,02/23/2018 05:02:25 PM,Description: Traffic Offense,835187927,TRAFFIC OFFENSE,39.8052,"{'type': 'Point', 'coordinates': [-111.855, 39.8052]}",-111.855,Traffic,UT,03/09/2018 06:57:34 AM,
293,600 Block N 900 EAST ST,18JC0213,NEPHI,,,02/26/2018 07:35:10 AM,Friday,21,02/23/2018 09:02:43 PM,Description: Citizen Assist,835187926,CITIZEN ASSIST,39.7188,"{'type': 'Point', 'coordinates': [-111.819, 39.7188]}",-111.819,Community Policing,UT,03/09/2018 06:57:39 AM,
294,1 Block W 980 SOUTH ST,18JC0634,MONA,,,05/18/2018 06:31:03 AM,Tuesday,9,05/15/2018 09:05:10 AM,Description: Animal Problem,854506154,ANIMAL PROBLEM,39.8026,"{'type': 'Point', 'coordinates': [-111.854, 39.8026]}",-111.854,Community Policing,UT,05/28/2018 01:26:04 PM,
295,100 Block N 100 WEST ST,18JC0639,MONA,,,05/18/2018 06:31:03 AM,Tuesday,16,05/15/2018 04:05:21 PM,Description: Warrant Served For Other Agenc,854506156,WARRANT SERVED FOR OTHER AGENC,39.8186,"{'type': 'Point', 'coordinates': [-111.857, 39.8186]}",-111.857,Community Policing,UT,05/28/2018 01:26:04 PM,
296,30500 Block SR28,16JC1647,JUAB CO LEV GR,,,11/11/2016 09:07:58 AM,Tuesday,12,11/08/2016 12:11:19 PM,Description: Animal Problem,780895588,ANIMAL PROBLEM,39.5658,"{'type': 'Point', 'coordinates': [-111.862, 39.5658]}",-111.862,Community Policing,UT,11/22/2016 03:59:47 AM,
297,1 Block S 200 WEST ST,18JC0106,LEVAN,,,02/03/2018 07:55:07 AM,Wednesday,20,01/31/2018 08:01:57 PM,Description: Citizen Assist,833273716,CITIZEN ASSIST,39.5573,"{'type': 'Point', 'coordinates': [-111.868, 39.5573]}",-111.868,Community Policing,UT,02/14/2018 06:35:39 AM,
298,230900 Block I15 NB,16JC0141,JUAB CO MON GR,,,02/03/2016 06:41:51 AM,Sunday,16,01/31/2016 04:01:46 PM,Description: Traffic Accident-Injury,748866470,TRAFFIC ACCIDENT-INJURY,39.7895,"{'type': 'Point', 'coordinates': [-111.837, 39.7895]}",-111.837,Traffic,UT,02/12/2016 09:00:20 AM,
299,1 Block W 100 NORTH ST,17JC1642,MONA,,,12/29/2017 11:05:42 AM,Tuesday,14,12/26/2017 02:12:55 PM,Description: Traffic Accident-Non Reportabl,830442147,TRAFFIC ACCIDENT-NON REPORTABL,39.8176,"{'type': 'Point', 'coordinates': [-111.856, 39.8176]}",-111.856,Traffic,UT,01/10/2018 04:17:07 PM,
300,1 Block S 400 EAST ST,17JC1661,LEVAN,,,01/04/2018 09:18:00 AM,Sunday,15,12/31/2017 03:12:19 PM,Description: Citizen Assist,830834367,CITIZEN ASSIST,39.5569,"{'type': 'Point', 'coordinates': [-111.856, 39.5569]}",-111.856,Community Policing,UT,01/14/2018 06:50:08 AM,
301,100 Block MAIN ST,17JC1663,LEVAN,,,01/03/2018 11:05:36 AM,Sunday,19,12/31/2017 07:12:37 PM,Description: Traffic Offense,830764105,TRAFFIC OFFENSE,39.5559,"{'type': 'Point', 'coordinates': [-111.864, 39.5559]}",-111.864,Traffic,UT,01/14/2018 06:50:08 AM,
302,100 Block MAIN ST,18JC0002,NEPHI,,,01/04/2018 07:19:26 AM,Monday,0,01/01/2018 12:01:36 AM,Description: Traffic Offense,830828720,TRAFFIC OFFENSE,39.7071,"{'type': 'Point', 'coordinates': [-111.836, 39.7071]}",-111.836,Traffic,UT,01/19/2018 11:16:39 PM,
303,300 Block E 100 NORTH ST,18JC0014,MONA,,,01/06/2018 07:47:30 AM,Wednesday,9,01/03/2018 09:01:14 AM,Description: Dead Body,830982917,DEAD BODY,39.8177,"{'type': 'Point', 'coordinates': [-111.849, 39.8177]}",-111.849,Death,UT,01/21/2018 02:59:50 PM,
304,232900 Block I15 NB,18JC0030,JUAB CO MON GR,,,01/12/2018 03:43:31 PM,Tuesday,14,01/09/2018 02:01:50 PM,Description: Traffic Offense,831437696,TRAFFIC OFFENSE,39.8187,"{'type': 'Point', 'coordinates': [-111.833, 39.8187]}",-111.833,Traffic,UT,01/28/2018 11:15:14 AM,
305,100 Block W 1450 SOUTH ST,18JC0038,JUAB CO MON GR,,,01/14/2018 07:53:12 AM,Thursday,11,01/11/2018 11:01:15 AM,Description: Non-Criminal Civil Complaint,831564513,NON-CRIMINAL CIVIL COMPLAINT,39.7951,"{'type': 'Point', 'coordinates': [-111.855, 39.7951]}",-111.855,Other,UT,01/29/2018 07:10:09 AM,
306,230900 Block I15SB,18JC0107,JUAB MONA,,,02/04/2018 07:22:27 AM,Thursday,0,02/01/2018 12:02:03 AM,Description: Traffic Offense,833337782,TRAFFIC OFFENSE,39.7894,"{'type': 'Point', 'coordinates': [-111.838, 39.7894]}",-111.838,Traffic,UT,02/15/2018 06:38:33 AM,
307,228000 Block I15 SB,16JC0144,JUAB CO NEP GR,,,02/03/2016 06:41:51 AM,Sunday,18,01/31/2016 06:01:26 PM,Description: Traffic Accident-Injury,748866473,TRAFFIC ACCIDENT-INJURY,39.7476,"{'type': 'Point', 'coordinates': [-111.834, 39.7476]}",-111.834,Traffic,UT,02/12/2016 09:00:21 AM,
308,SAGE VALLEY,16JC0145,JUAB CO NEP GR,,,02/03/2016 06:41:51 AM,Sunday,21,01/31/2016 09:01:10 PM,Description: Citizen Assist,748866475,CITIZEN ASSIST,39.485,"{'type': 'Point', 'coordinates': [-112.027, 39.485]}",-112.027,Community Policing,UT,02/12/2016 09:00:21 AM,
309,203900 Block I15 NB,16JC0148,JUAB CO LEV GR,,,02/04/2016 06:41:35 AM,Monday,13,02/01/2016 01:02:25 PM,Description: Traffic Accident-Injury,748950297,TRAFFIC ACCIDENT-INJURY,39.4547,"{'type': 'Point', 'coordinates': [-112.011, 39.4547]}",-112.011,Traffic,UT,02/12/2016 09:00:22 AM,
310,700 Block S 50 WEST ST,12JC0842,MONA,,null,11/04/2012 09:00:22 AM,Wednesday,23,10/31/2012 11:10:59 PM,Description: Citizen Assist,131255141,CITIZEN ASSIST,39.805875,"{'type': 'Point', 'coordinates': [-111.855438, 39.805875]}",-111.855438,Community Policing,UT,11/12/2012 09:00:19 AM,null
311,200 Block S 300 EAST ST,12JC0852,LEVAN,,null,11/06/2012 09:00:02 AM,Saturday,19,11/03/2012 07:11:08 PM,Description: Traffic Offense,131538311,TRAFFIC OFFENSE,39.554502,"{'type': 'Point', 'coordinates': [-111.858157, 39.554502]}",-111.858157,Traffic,UT,11/15/2012 09:00:29 AM,null
312,229000 Block I15 NB,16JC0150,JUAB CO NEP GR,,,02/04/2016 06:41:35 AM,Monday,14,02/01/2016 02:02:32 PM,Description: Traffic Accident-Injury,748950294,TRAFFIC ACCIDENT-INJURY,39.7619,"{'type': 'Point', 'coordinates': [-111.837, 39.7619]}",-111.837,Traffic,UT,02/12/2016 09:00:23 AM,
