Unnamed Column,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
9627,1 Block SR224,12-04449,PARK CITY,,null,02/20/2012 10:02:04 AM,Monday,1,02/20/2012 01:02:28 AM,TRAFFIC STOP,100013181,TRAFFIC STOP,40.6725,"{'type': 'Point', 'coordinates': [-111.518, 40.6725]}",-111.518,Vehicle Stop,UT,09/09/2013 11:27:06 PM,null
9628,SR224,12-04394,PARK CITY,,null,02/20/2012 10:02:04 AM,Sunday,5,02/19/2012 05:02:09 AM,TRAFFIC STOP,100013185,TRAFFIC STOP,40.644,"{'type': 'Point', 'coordinates': [-111.521, 40.644]}",-111.521,Vehicle Stop,UT,03/23/2014 10:30:21 AM,null
9629,KEARNS BLVD & COMSTOCK DR,12-04395,PARK CITY,,null,02/20/2012 10:02:04 AM,Sunday,5,02/19/2012 05:02:07 AM,TRAFFIC STOP,100013188,TRAFFIC STOP,40.667959,"{'type': 'Point', 'coordinates': [-111.491995, 40.667959]}",-111.491995,Vehicle Stop,UT,09/09/2013 10:20:06 PM,null
9630,STONEBRIDGE CIR,12-04423,PARK CITY,,null,02/20/2012 10:02:04 AM,Sunday,17,02/19/2012 05:02:59 PM,TRAFFIC STOP,100013191,TRAFFIC STOP,40.6434,"{'type': 'Point', 'coordinates': [-111.485, 40.6434]}",-111.485,Vehicle Stop,UT,09/09/2013 11:26:58 PM,null
9631,ROSSIE HILL DR & DEER VALLEY LOOP RD,12-04396,PARK CITY,,null,02/20/2012 10:02:04 AM,Sunday,6,02/19/2012 06:02:21 AM,TRAFFIC STOP,100013192,TRAFFIC STOP,40.6449,"{'type': 'Point', 'coordinates': [-111.489, 40.6449]}",-111.489,Vehicle Stop,UT,09/09/2013 11:26:57 PM,null
9632,KEARNS BLVD & WYATT EARP WAY,12-04424,PARK CITY,,null,02/20/2012 10:02:04 AM,Sunday,17,02/19/2012 05:02:46 PM,TRAFFIC STOP,100013194,TRAFFIC STOP,40.6684,"{'type': 'Point', 'coordinates': [-111.486, 40.6684]}",-111.486,Vehicle Stop,UT,09/09/2013 11:26:58 PM,null
9633,BONANZA DR & KEARNS BLVD,12-04398,PARK CITY,,null,02/20/2012 10:02:04 AM,Sunday,7,02/19/2012 07:02:53 AM,TRAFFIC STOP,100013197,TRAFFIC STOP,40.663,"{'type': 'Point', 'coordinates': [-111.501, 40.663]}",-111.501,Vehicle Stop,UT,09/09/2013 11:26:56 PM,null
9634,STERLING DR,A09-04911,PARK CITY,,null,02/21/2012 10:30:46 AM,Monday,15,03/09/2009 03:03:58 PM,HIT AND RUN,100058100,HIT AND RUN,40.6230246,"{'type': 'Point', 'coordinates': [-111.491328, 40.623025]}",-111.4913278,Traffic,UT,09/09/2013 09:57:12 PM,84060
9635,1200 Block PARK AVE,12-04483,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,11,02/20/2012 11:02:30 AM,TRAFFIC STOP,100058352,TRAFFIC STOP,40.6519,"{'type': 'Point', 'coordinates': [-111.503, 40.6519]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:09 PM,null
9636,BONANZA DR & KEARNS BLVD,12-04454,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,3,02/20/2012 03:02:47 AM,INTOXICATION,100058353,INTOXICATION,40.663,"{'type': 'Point', 'coordinates': [-111.501, 40.663]}",-111.501,Liquor,UT,09/09/2013 11:27:07 PM,null
9637,1300 Block PARK AVE,12-04484,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,11,02/20/2012 11:02:59 AM,TRAFFIC STOP,100058357,TRAFFIC STOP,40.6527,"{'type': 'Point', 'coordinates': [-111.504, 40.6527]}",-111.504,Vehicle Stop,UT,09/09/2013 11:27:09 PM,null
9638,1200 Block PARK AVE,12-04512,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,23,02/20/2012 11:02:57 PM,DUI,100058359,DUI,40.6511,"{'type': 'Point', 'coordinates': [-111.504, 40.6511]}",-111.504,Liquor,UT,09/09/2013 11:27:07 PM,null
9639,1200 Block PARK AVE,12-04485,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,11,02/20/2012 11:02:00 AM,TRAFFIC STOP,100058360,TRAFFIC STOP,40.6518,"{'type': 'Point', 'coordinates': [-111.503, 40.6518]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:03 PM,null
9640,1200 Block LOWELL AVE,12-04486,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,11,02/20/2012 11:02:38 AM,THEFT,100058363,THEFT,40.6508,"{'type': 'Point', 'coordinates': [-111.506, 40.6508]}",-111.506,Theft,UT,09/09/2013 11:27:10 PM,null
9641,1000 Block PARK AVE,12-04487,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,11,02/20/2012 11:02:24 AM,TRAFFIC STOP,100058366,TRAFFIC STOP,40.6494,"{'type': 'Point', 'coordinates': [-111.501, 40.6494]}",-111.501,Vehicle Stop,UT,09/09/2013 11:27:04 PM,null
9642,DEER VALLEY DR & SHORT LINE RD,12-04488,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,11,02/20/2012 11:02:52 AM,TRAFFIC STOP,100058369,TRAFFIC STOP,40.6567,"{'type': 'Point', 'coordinates': [-111.505, 40.6567]}",-111.505,Vehicle Stop,UT,09/09/2013 11:27:04 PM,null
9643,900 Block PARK AVE,12-04489,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,11,02/20/2012 11:02:19 AM,TRAFFIC STOP,100058371,TRAFFIC STOP,40.6482,"{'type': 'Point', 'coordinates': [-111.5, 40.6482]}",-111.5,Vehicle Stop,UT,09/09/2013 11:27:04 PM,null
9644,KEARNS BLVD & COMSTOCK DR,12-04460,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,6,02/20/2012 06:02:13 AM,TRAFFIC STOP,100058373,TRAFFIC STOP,40.667959,"{'type': 'Point', 'coordinates': [-111.491995, 40.667959]}",-111.491995,Vehicle Stop,UT,09/09/2013 10:20:06 PM,null
9645,KEARNS BLVD & COMSTOCK DR,12-04461,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,6,02/20/2012 06:02:09 AM,TRAFFIC STOP,100058375,TRAFFIC STOP,40.667959,"{'type': 'Point', 'coordinates': [-111.491995, 40.667959]}",-111.491995,Vehicle Stop,UT,09/09/2013 10:20:06 PM,null
9646,1200 Block LOWELL AVE,12-04490,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,11,02/20/2012 11:02:32 AM,THEFT,100058376,THEFT,40.6508,"{'type': 'Point', 'coordinates': [-111.506, 40.6508]}",-111.506,Theft,UT,09/09/2013 11:27:04 PM,null
9647,1200 Block PARK AVE,12-04491,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,12,02/20/2012 12:02:37 PM,TRAFFIC STOP,100058377,TRAFFIC STOP,40.6517,"{'type': 'Point', 'coordinates': [-111.503, 40.6517]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:04 PM,null
9648,GOLD DUST LN & SIDEWINDER DR,12-04463,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,7,02/20/2012 07:02:48 AM,TRAFFIC STOP,100058379,TRAFFIC STOP,40.6641,"{'type': 'Point', 'coordinates': [-111.494, 40.6641]}",-111.494,Vehicle Stop,UT,09/09/2013 11:27:01 PM,null
9649,1200 Block PARK AVE,12-04492,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,13,02/20/2012 01:02:39 PM,TRAFFIC STOP,100058380,TRAFFIC STOP,40.6517,"{'type': 'Point', 'coordinates': [-111.503, 40.6517]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:04 PM,null
9650,1200 Block PARK AVE,12-04493,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,13,02/20/2012 01:02:47 PM,TRAFFIC STOP,100058382,TRAFFIC STOP,40.652,"{'type': 'Point', 'coordinates': [-111.503, 40.652]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:10 PM,null
9651,2100 Block SIDEWINDER DR,12-04465,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,7,02/20/2012 07:02:33 AM,TRAFFIC STOP,100058383,TRAFFIC STOP,40.6643,"{'type': 'Point', 'coordinates': [-111.494, 40.6643]}",-111.494,Vehicle Stop,UT,09/09/2013 11:27:02 PM,null
9652,1400 Block PARK AVE,12-04466,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,7,02/20/2012 07:02:59 AM,TRAFFIC STOP,100058385,TRAFFIC STOP,40.6535,"{'type': 'Point', 'coordinates': [-111.505, 40.6535]}",-111.505,Vehicle Stop,UT,09/09/2013 11:27:07 PM,null
9653,1400 Block PARK AVE,12-04495,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,13,02/20/2012 01:02:24 PM,TRAFFIC STOP,100058387,TRAFFIC STOP,40.6535,"{'type': 'Point', 'coordinates': [-111.505, 40.6535]}",-111.505,Vehicle Stop,UT,09/09/2013 11:27:05 PM,null
9654,1200 Block PARK AVE,12-04496,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,13,02/20/2012 01:02:38 PM,TRAFFIC STOP,100058389,TRAFFIC STOP,40.652,"{'type': 'Point', 'coordinates': [-111.503, 40.652]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:04 PM,null
9655,1200 Block PARK AVE,12-04469,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,8,02/20/2012 08:02:59 AM,TRAFFIC STOP,100058391,TRAFFIC STOP,40.6511,"{'type': 'Point', 'coordinates': [-111.504, 40.6511]}",-111.504,Vehicle Stop,UT,09/09/2013 11:27:07 PM,null
9656,1200 Block PARK AVE,12-04471,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,8,02/20/2012 08:02:21 AM,TRAFFIC STOP,100058395,TRAFFIC STOP,40.6518,"{'type': 'Point', 'coordinates': [-111.503, 40.6518]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:07 PM,null
9657,POTTER LN,12-04473,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,9,02/20/2012 09:02:54 AM,TRAFFIC STOP,100058398,TRAFFIC STOP,40.6413,"{'type': 'Point', 'coordinates': [-111.482, 40.6413]}",-111.482,Vehicle Stop,UT,09/09/2013 11:27:02 PM,null
9658,DEER VALLEY DR & ROYAL ST,12-04474,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,9,02/20/2012 09:02:22 AM,TRAFFIC STOP,100058400,TRAFFIC STOP,40.6402,"{'type': 'Point', 'coordinates': [-111.48, 40.6402]}",-111.48,Vehicle Stop,UT,09/09/2013 11:27:08 PM,null
9659,1 Block SR224,12-04503,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,17,02/20/2012 05:02:23 PM,TRAFFIC STOP,100058403,TRAFFIC STOP,40.6495,"{'type': 'Point', 'coordinates': [-111.499, 40.6495]}",-111.499,Vehicle Stop,UT,09/09/2013 11:27:06 PM,null
9660,POTTER LN,12-04476,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,10,02/20/2012 10:02:36 AM,TRAFFIC STOP,100058404,TRAFFIC STOP,40.6413,"{'type': 'Point', 'coordinates': [-111.482, 40.6413]}",-111.482,Vehicle Stop,UT,09/09/2013 11:27:03 PM,null
9661,1300 Block DEER VALLEY DR S,12-04477,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,10,02/20/2012 10:02:25 AM,TRAFFIC STOP,100058406,TRAFFIC STOP,40.6435,"{'type': 'Point', 'coordinates': [-111.484, 40.6435]}",-111.484,Vehicle Stop,UT,09/09/2013 11:27:08 PM,null
9662,2200 Block DEER VALLEY DR S,12-04478,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,10,02/20/2012 10:02:50 AM,TRAFFIC STOP,100058408,TRAFFIC STOP,40.6382,"{'type': 'Point', 'coordinates': [-111.478, 40.6382]}",-111.478,Vehicle Stop,UT,09/09/2013 11:27:03 PM,null
9663,1700 Block KEARNS BLVD,12-04506,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,19,02/20/2012 07:02:33 PM,TRAFFIC STOP,100058409,TRAFFIC STOP,40.6669,"{'type': 'Point', 'coordinates': [-111.497, 40.6669]}",-111.497,Vehicle Stop,UT,09/09/2013 11:27:11 PM,null
9664,2200 Block SIDEWINDER DR,12-04573,PARK CITY,,,02/22/2012 10:02:01 AM,Tuesday,21,02/21/2012 09:02:01 PM,SUSPICIOUS,100113470,SUSPICIOUS,40.6645,"{'type': 'Point', 'coordinates': [-111.492, 40.6645]}",-111.492,Disorder,UT,09/09/2013 11:27:21 PM,
9665,1200 Block PARK AVE,12-04480,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,10,02/20/2012 10:02:22 AM,TRAFFIC STOP,100058414,TRAFFIC STOP,40.6519,"{'type': 'Point', 'coordinates': [-111.503, 40.6519]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:02 PM,null
9666,1300 Block PARK AVE,12-04482,PARK CITY,,null,02/21/2012 10:30:57 AM,Monday,10,02/20/2012 10:02:29 AM,TRAFFIC STOP,100058416,TRAFFIC STOP,40.6525,"{'type': 'Point', 'coordinates': [-111.504, 40.6525]}",-111.504,Vehicle Stop,UT,09/09/2013 11:27:03 PM,null
9667,GUARDSMAN CONNECTION RD & MARSAC AVE,12-04596,PARK CITY,,null,02/22/2012 10:02:01 AM,Wednesday,1,02/22/2012 01:02:36 AM,TRAFFIC STOP,100113455,TRAFFIC STOP,40.6245,"{'type': 'Point', 'coordinates': [-111.493, 40.6245]}",-111.493,Vehicle Stop,UT,09/09/2013 11:26:52 PM,null
9668,BONANZA DR & DEER VALLEY DR,12-04569,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,18,02/21/2012 06:02:34 PM,TRAFFIC STOP,100113458,TRAFFIC STOP,40.6565,"{'type': 'Point', 'coordinates': [-111.503, 40.6565]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:20 PM,null
9669,MAIN ST,12-04598,PARK CITY,,null,02/22/2012 10:02:01 AM,Wednesday,1,02/22/2012 01:02:19 AM,DIST THE PEACE,100113459,DIST THE PEACE,40.643,"{'type': 'Point', 'coordinates': [-111.496, 40.643]}",-111.496,Disorder,UT,09/09/2013 11:26:52 PM,null
9670,2100 Block FROSTWOOD BLVD,12-04599,PARK CITY,,null,02/22/2012 10:02:01 AM,Wednesday,1,02/22/2012 01:02:36 AM,RECOVERED VEH,100113460,RECOVERED VEH,40.690717,"{'type': 'Point', 'coordinates': [-111.550078, 40.690717]}",-111.550078,Vehicle Recovery,UT,03/03/2012 10:01:48 AM,null
9671,1200 Block PARK AVE,12-04540,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,13,02/21/2012 01:02:25 PM,TRAFFIC STOP,100113461,TRAFFIC STOP,40.6517,"{'type': 'Point', 'coordinates': [-111.503, 40.6517]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:11 PM,null
9672,1200 Block PARK AVE,12-04541,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,13,02/21/2012 01:02:49 PM,TRAFFIC STOP,100113463,TRAFFIC STOP,40.652,"{'type': 'Point', 'coordinates': [-111.503, 40.652]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:17 PM,null
9673,1 Block SR224,12-04571,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,20,02/21/2012 08:02:15 PM,TRAFFIC STOP,100113464,TRAFFIC STOP,40.6495,"{'type': 'Point', 'coordinates': [-111.499, 40.6495]}",-111.499,Vehicle Stop,UT,09/09/2013 11:27:15 PM,null
9674,1300 Block DEER VALLEY DR S,12-04544,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,14,02/21/2012 02:02:39 PM,TRAFFIC STOP,100113468,TRAFFIC STOP,40.6435,"{'type': 'Point', 'coordinates': [-111.484, 40.6435]}",-111.484,Vehicle Stop,UT,09/09/2013 11:27:12 PM,null
9675,1300 Block PARK AVE,12-04546,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,14,02/21/2012 02:02:29 PM,TRAFFIC STOP,100113473,TRAFFIC STOP,40.6527,"{'type': 'Point', 'coordinates': [-111.503, 40.6527]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:12 PM,null
9676,2300 Block SIDEWINDER DR,12-04519,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,3,02/21/2012 03:02:00 AM,DIST THE PEACE,100113476,DIST THE PEACE,40.6645,"{'type': 'Point', 'coordinates': [-111.492, 40.6645]}",-111.492,Disorder,UT,09/09/2013 11:27:08 PM,null
9677,STONEBRIDGE CIR,12-04547,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,14,02/21/2012 02:02:57 PM,TRAFFIC STOP,100113477,TRAFFIC STOP,40.6434,"{'type': 'Point', 'coordinates': [-111.485, 40.6434]}",-111.485,Vehicle Stop,UT,09/09/2013 11:27:18 PM,null
9678,HOLIDAY RANCH LOOP RD,12-04553,PARK CITY,,,02/22/2012 10:02:01 AM,Monday,15,02/20/2012 03:02:23 PM,Crim Mischief,100113502,CRIM MISCHIEF,40.6763,"{'type': 'Point', 'coordinates': [-111.509, 40.6763]}",-111.509,Property Crime,UT,11/14/2015 10:30:34 AM,
9679,CRESTLINE DR,12-04582,PARK CITY,,,02/22/2012 10:02:01 AM,Tuesday,22,02/21/2012 10:02:57 PM,SUSPICIOUS,100113501,SUSPICIOUS,40.6792,"{'type': 'Point', 'coordinates': [-111.513, 40.6792]}",-111.513,Disorder,UT,09/09/2013 11:27:16 PM,
9680,400 Block MAIN ST,12-04577,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,22,02/21/2012 10:02:18 PM,TRAFFIC STOP,100113482,TRAFFIC STOP,40.643584,"{'type': 'Point', 'coordinates': [-111.495987, 40.643584]}",-111.495987,Vehicle Stop,UT,09/09/2013 10:20:06 PM,null
9681,1200 Block PARK AVE,12-04549,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,14,02/21/2012 02:02:44 PM,TRAFFIC STOP,100113483,TRAFFIC STOP,40.6523,"{'type': 'Point', 'coordinates': [-111.503, 40.6523]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:18 PM,null
9682,900 Block MAIN ST,12-04605,PARK CITY,,null,02/22/2012 10:02:01 AM,Wednesday,1,02/22/2012 01:02:48 AM,TRAFFIC STOP,100113484,TRAFFIC STOP,40.6483,"{'type': 'Point', 'coordinates': [-111.499, 40.6483]}",-111.499,Vehicle Stop,UT,09/09/2013 11:26:53 PM,null
9683,400 Block MAIN ST,12-04579,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,22,02/21/2012 10:02:05 PM,TRAFFIC STOP,100113487,TRAFFIC STOP,40.6441,"{'type': 'Point', 'coordinates': [-111.496, 40.6441]}",-111.496,Vehicle Stop,UT,09/09/2013 11:27:16 PM,null
9684,300 Block MAIN ST,12-04607,PARK CITY,,null,02/22/2012 10:02:01 AM,Wednesday,1,02/22/2012 01:02:49 AM,TRAFFIC STOP,100113489,TRAFFIC STOP,40.6425,"{'type': 'Point', 'coordinates': [-111.496, 40.6425]}",-111.496,Vehicle Stop,UT,09/09/2013 11:26:53 PM,null
9685,SWEDE ALY,12-04609,PARK CITY,,null,02/22/2012 10:02:01 AM,Wednesday,2,02/22/2012 02:02:26 AM,PUBLIC URINATIO,100113494,PUBLIC URINATIO,40.646312,"{'type': 'Point', 'coordinates': [-111.495775, 40.646312]}",-111.495775,Disorder,UT,03/03/2012 10:01:48 AM,null
9686,700 Block DEER VALLEY DR,12-04580,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,22,02/21/2012 10:02:54 PM,TRAFFIC STOP,100113495,TRAFFIC STOP,40.6446,"{'type': 'Point', 'coordinates': [-111.487, 40.6446]}",-111.487,Vehicle Stop,UT,09/09/2013 11:27:16 PM,null
9687,400 Block MAIN ST,12-04581,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,22,02/21/2012 10:02:13 PM,TRAFFIC STOP,100113498,TRAFFIC STOP,40.6434,"{'type': 'Point', 'coordinates': [-111.495, 40.6434]}",-111.495,Vehicle Stop,UT,09/09/2013 11:27:16 PM,null
9688,BONANZA DR & DEER VALLEY DR,12-04524,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,6,02/21/2012 06:02:46 AM,TRAFFIC STOP,100113500,TRAFFIC STOP,40.6565,"{'type': 'Point', 'coordinates': [-111.503, 40.6565]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:09 PM,null
9689,1800 Block PROSPECTOR AVE,12-04526,PARK CITY,,null,02/22/2012 10:02:01 AM,Monday,17,02/20/2012 05:02:00 PM,CRIM MISCHIEF,100113505,CRIM MISCHIEF,40.6625,"{'type': 'Point', 'coordinates': [-111.498, 40.6625]}",-111.498,Property Crime,UT,09/09/2013 11:27:09 PM,null
9690,MARSAC AVE & HILLSIDE AVE,12-04555,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,15,02/21/2012 03:02:58 PM,TRAFFIC COMPLAI,100113508,TRAFFIC COMPLAI,40.640104,"{'type': 'Point', 'coordinates': [-111.493024, 40.640104]}",-111.493024,Traffic,UT,09/09/2013 10:20:06 PM,null
9691,1800 Block HOMESTAKE RD,12-04557,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,16,02/21/2012 04:02:30 PM,VEHICLE BURG,100113515,VEHICLE BURG,40.6598,"{'type': 'Point', 'coordinates': [-111.507, 40.6598]}",-111.507,Theft from Vehicle,UT,09/09/2013 11:27:14 PM,null
9692,1300 Block WOODSIDE AVE,12-04529,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,10,02/21/2012 10:02:31 AM,TRAFFIC STOP,100113516,TRAFFIC STOP,40.6519,"{'type': 'Point', 'coordinates': [-111.504, 40.6519]}",-111.504,Vehicle Stop,UT,09/09/2013 11:27:10 PM,null
9693,SWEDE ALY,12-04587,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,23,02/21/2012 11:02:53 PM,PUBLIC URINATIO,100113519,PUBLIC URINATIO,40.646312,"{'type': 'Point', 'coordinates': [-111.495775, 40.646312]}",-111.495775,Disorder,UT,03/02/2012 10:01:47 AM,null
9694,1300 Block PARK AVE,12-04530,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,10,02/21/2012 10:02:04 AM,TRAFFIC STOP,100113523,TRAFFIC STOP,40.6525,"{'type': 'Point', 'coordinates': [-111.503, 40.6525]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:10 PM,null
9695,800 Block EMPIRE AVE,12-04560,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,17,02/21/2012 05:02:03 PM,FRAUD,100113524,FRAUD,40.646778,"{'type': 'Point', 'coordinates': [-111.500678, 40.646778]}",-111.500678,Theft,UT,03/02/2012 10:01:47 AM,null
9696,1200 Block PARK AVE,12-04531,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,10,02/21/2012 10:02:36 AM,TRAFFIC STOP,100113525,TRAFFIC STOP,40.651616,"{'type': 'Point', 'coordinates': [-111.503003, 40.651616]}",-111.503003,Vehicle Stop,UT,09/09/2013 10:20:06 PM,null
9697,1100 Block PARK AVE,12-04532,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,10,02/21/2012 10:02:29 AM,TRAFFIC STOP,100113526,TRAFFIC STOP,40.6508,"{'type': 'Point', 'coordinates': [-111.502, 40.6508]}",-111.502,Vehicle Stop,UT,09/09/2013 11:27:10 PM,null
9698,500 Block DEER VALLEY DR,12-04561,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,17,02/21/2012 05:02:30 PM,TRAFFIC STOP,100113528,TRAFFIC STOP,40.645,"{'type': 'Point', 'coordinates': [-111.492, 40.645]}",-111.492,Vehicle Stop,UT,09/09/2013 11:27:14 PM,null
9699,1200 Block PARK AVE,12-04533,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,11,02/21/2012 11:02:41 AM,TRAFFIC STOP,100113529,TRAFFIC STOP,40.6518,"{'type': 'Point', 'coordinates': [-111.503, 40.6518]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:16 PM,null
9700,1300 Block DEER VALLEY DR N,12-04562,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,18,02/21/2012 06:02:03 PM,TRAFFIC STOP,100113531,TRAFFIC STOP,40.6441,"{'type': 'Point', 'coordinates': [-111.484, 40.6441]}",-111.484,Vehicle Stop,UT,09/09/2013 11:27:14 PM,null
9701,300 Block SWEDE ALY,12-04592,PARK CITY,,null,02/22/2012 10:02:01 AM,Wednesday,0,02/22/2012 12:02:04 AM,DISORDERLY,100113533,DISORDERLY,40.6424,"{'type': 'Point', 'coordinates': [-111.495, 40.6424]}",-111.495,Disorder,UT,09/09/2013 11:26:52 PM,null
9702,MONITOR DR & LUCKY JOHN DR,12-04535,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,11,02/21/2012 11:02:17 AM,TRAFFIC STOP,100113535,TRAFFIC STOP,40.6674,"{'type': 'Point', 'coordinates': [-111.501, 40.6674]}",-111.501,Vehicle Stop,UT,09/09/2013 11:27:10 PM,null
9703,1300 Block DEER VALLEY DR N,12-04564,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,18,02/21/2012 06:02:45 PM,TRAFFIC STOP,100113537,TRAFFIC STOP,40.6441,"{'type': 'Point', 'coordinates': [-111.484, 40.6441]}",-111.484,Vehicle Stop,UT,09/09/2013 11:27:14 PM,null
9704,1200 Block PARK AVE,12-04536,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,11,02/21/2012 11:02:58 AM,TRAFFIC STOP,100113538,TRAFFIC STOP,40.6509,"{'type': 'Point', 'coordinates': [-111.502, 40.6509]}",-111.502,Vehicle Stop,UT,09/09/2013 11:27:11 PM,null
9705,600 Block DEER VALLEY DR,12-04565,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,18,02/21/2012 06:02:09 PM,TRAFFIC STOP,100113539,TRAFFIC STOP,40.6451,"{'type': 'Point', 'coordinates': [-111.489, 40.6451]}",-111.489,Vehicle Stop,UT,09/09/2013 11:27:20 PM,null
9706,1600 Block PARK AVE,12-04537,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,11,02/21/2012 11:02:08 AM,NON INJURY ACCI,100113540,NON INJURY ACCI,40.6574,"{'type': 'Point', 'coordinates': [-111.506, 40.6574]}",-111.506,Traffic,UT,09/09/2013 11:27:11 PM,null
9707,700 Block MAIN ST,12-04594,PARK CITY,,null,02/22/2012 10:02:01 AM,Wednesday,0,02/22/2012 12:02:49 AM,TRAFFIC STOP,100113541,TRAFFIC STOP,40.647,"{'type': 'Point', 'coordinates': [-111.498, 40.647]}",-111.498,Vehicle Stop,UT,09/09/2013 11:26:57 PM,null
9708,500 Block MAIN ST,12-04566,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,18,02/21/2012 06:02:08 PM,NON INJURY ACCI,100113542,NON INJURY ACCI,40.6447,"{'type': 'Point', 'coordinates': [-111.496, 40.6447]}",-111.496,Traffic,UT,09/09/2013 11:27:15 PM,null
9709,1200 Block PARK AVE,12-04538,PARK CITY,,null,02/22/2012 10:02:01 AM,Tuesday,12,02/21/2012 12:02:15 PM,TRAFFIC STOP,100113543,TRAFFIC STOP,40.6517,"{'type': 'Point', 'coordinates': [-111.503, 40.6517]}",-111.503,Vehicle Stop,UT,09/09/2013 11:27:17 PM,null
